0,1,2,3,4,5,6
607,50,0.23529411764705888,Not Biased against Male,0.0,Not Biased against Black,true
608,50,0.3529411764705883,Biased against sex=Female,0.0,Not Biased against Black,true
609,50,0.11764705882352944,Biased against sex=Female,0.0,Not Biased against Black,true
611,50,0.5098039215686274,Not Biased against Male,0.0,Not Biased against Black,true
613,50,0.23529411764705888,Biased against sex=Female,0.0,Not Biased against Black,true
614,50,0.3529411764705883,Biased against sex=Female,0.0,Not Biased against Black,true
619,50,0.27450980392156854,Biased against sex=Female,0.0,Not Biased against Black,true
622,50,0.15686274509803932,Biased against sex=Female,0.0,Not Biased against Black,true
623,50,0.27450980392156854,Biased against sex=Female,0.0,Not Biased against Black,true
624,50,0.43137254901960786,Biased against sex=Female,0.0,Not Biased against Black,true
625,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
630,50,0.27450980392156854,Biased against sex=Female,0.0,Not Biased against Black,true
631,50,0.23529411764705888,Not Biased against Female,0.0,Not Biased against Black,true
633,50,0.11764705882352944,Biased against sex=Female,0.0,Not Biased against Black,true
634,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
637,50,0.3137254901960784,Biased against sex=Female,0.0,Not Biased against Black,true
639,50,0.47058823529411775,Biased against sex=Female,0.0,Not Biased against Black,true
642,50,0.03921568627450989,Not Biased against Male,0.0,Not Biased against Black,true
643,50,0.196078431372549,Biased against sex=Female,0.0,Not Biased against Black,true
644,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
645,50,0.5098039215686274,Not Biased against Male,0.0,Not Biased against Black,true
646,50,0.15686274509803932,Biased against sex=Female,0.0,Not Biased against Black,true
647,50,0.3137254901960784,Biased against sex=Female,0.0,Not Biased against Black,true
648,50,0.03921568627450989,Biased against sex=Female,0.0,Not Biased against Black,true
649,50,0.03921568627450989,Not Biased against Female,0.0,Not Biased against Black,true
650,50,0.15686274509803932,Not Biased against Female,0.0,Not Biased against Black,true
651,50,0.0,Not Biased against Female,0.0,Not Biased against Black,true
652,50,0.0,Not Biased against Female,0.0,Not Biased against Black,true
653,50,0.392156862745098,Biased against sex=Female,0.0,Not Biased against Black,true
654,50,0.15686274509803932,Biased against sex=Female,0.0,Not Biased against Black,true
655,50,0.3137254901960784,Not Biased against Female,0.0,Not Biased against Black,true
656,50,0.8627450980392157,Not Biased against Female,0.0,Not Biased against Black,true
659,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
660,50,0.3137254901960784,Not Biased against Male,0.0,Not Biased against Black,true
661,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
662,50,0.27450980392156854,Not Biased against Male,0.0,Not Biased against Black,true
663,50,0.15686274509803932,Not Biased against Male,0.0,Not Biased against Black,true
664,50,0.392156862745098,Not Biased against Male,0.0,Not Biased against Black,true
665,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
666,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
667,50,0.392156862745098,Biased against sex=Female,0.0,Not Biased against Black,true
668,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
673,50,0.392156862745098,Biased against sex=Female,0.0,Not Biased against Black,true
674,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
675,50,0.588235294117647,Not Biased against Male,0.0,Not Biased against Black,true
676,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
677,50,0.15686274509803932,Biased against sex=Female,0.0,Not Biased against Black,true
681,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
682,50,0.392156862745098,Not Biased against Male,0.0,Not Biased against Black,true
683,50,0.196078431372549,Biased against sex=Female,0.0,Not Biased against Black,true
684,50,0.03921568627450989,Biased against sex=Female,0.0,Not Biased against Black,true
686,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
687,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
688,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
691,50,0.3529411764705883,Biased against sex=Female,0.0,Not Biased against Black,true
692,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
693,50,0.03921568627450989,Biased against sex=Female,0.0,Not Biased against Black,true
694,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
699,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
700,50,0.3529411764705883,Biased against sex=Female,0.0,Not Biased against Black,true
703,50,0.3137254901960784,Not Biased against Male,0.0,Not Biased against Black,true
704,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
705,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
707,50,0.23529411764705888,Not Biased against Male,0.0,Not Biased against Black,true
709,50,0.392156862745098,Biased against sex=Female,0.0,Not Biased against Black,true
710,50,0.5490196078431373,Biased against sex=Female,0.0,Not Biased against Black,true
711,50,0.588235294117647,Biased against sex=Female,0.0,Not Biased against Black,true
712,50,0.07843137254901955,Biased against sex=Female,0.0,Not Biased against Black,true
713,50,0.3529411764705883,Biased against sex=Female,0.0,Not Biased against Black,true
717,50,0.47058823529411775,Biased against sex=Female,0.0,Not Biased against Black,true
718,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
719,50,0.11764705882352944,Not Biased against Male,0.0,Not Biased against Black,true
721,50,0.23529411764705888,Biased against sex=Female,0.0,Not Biased against Black,true
722,50,0.15686274509803932,Biased against sex=Female,0.0,Not Biased against Black,true
723,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
724,50,0.3529411764705883,Not Biased against Female,0.0,Not Biased against Black,true
725,50,0.43137254901960786,Biased against sex=Female,0.0,Not Biased against Black,true
726,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
727,50,0.6274509803921569,Biased against sex=Female,0.0,Not Biased against Black,true
729,50,0.11764705882352944,Biased against sex=Female,0.0,Not Biased against Black,true
730,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
731,50,0.392156862745098,Biased against sex=Female,0.0,Not Biased against Black,true
732,50,0.07843137254901955,Not Biased against Male,0.0,Not Biased against Black,true
734,50,0.8235294117647058,Biased against sex=Female,0.0,Not Biased against Black,true
736,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
737,50,0.23529411764705888,Biased against sex=Female,0.0,Not Biased against Black,true
738,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
739,50,0.07843137254901955,Not Biased against Male,0.0,Not Biased against Black,true
740,50,0.196078431372549,Biased against sex=Female,0.0,Not Biased against Black,true
744,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
745,50,0.3529411764705883,Biased against sex=Female,0.0,Not Biased against Black,true
746,50,0.11764705882352944,Not Biased against Male,0.0,Not Biased against Black,true
747,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
748,50,0.27450980392156854,Not Biased against Female,0.0,Not Biased against Black,true
750,50,0.11764705882352944,Biased against sex=Female,0.0,Not Biased against Black,true
752,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
753,50,0.11764705882352944,Biased against sex=Female,0.0,Not Biased against Black,true
754,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
755,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
758,50,0.3529411764705883,Biased against sex=Female,0.0,Not Biased against Black,true
765,50,0.03921568627450989,Not Biased against Female,0.0,Not Biased against Black,true
766,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
767,50,0.23529411764705888,Biased against sex=Female,0.0,Not Biased against Black,true
769,50,0.3529411764705883,Not Biased against Female,0.0,Not Biased against Black,true
770,50,0.15686274509803932,Not Biased against Male,0.0,Not Biased against Black,true
771,50,0.11764705882352944,Not Biased against Male,0.0,Not Biased against Black,true
773,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
774,50,0.07843137254901955,Not Biased against Female,0.0,Not Biased against Black,true
775,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
777,50,0.23529411764705888,Biased against sex=Female,0.0,Not Biased against Black,true
778,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
779,50,0.07843137254901955,Not Biased against Female,0.0,Not Biased against Black,true
781,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
783,50,0.6274509803921569,Not Biased against Male,0.0,Not Biased against Black,true
784,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
786,50,0.03921568627450989,Not Biased against Female,0.0,Not Biased against Black,true
788,50,0.196078431372549,Not Biased against Male,0.0,Not Biased against Black,true
789,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
790,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
792,50,0.15686274509803932,Biased against sex=Female,0.0,Not Biased against Black,true
793,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
794,50,0.11764705882352944,Not Biased against Female,0.0,Not Biased against Black,true
795,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
796,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
798,50,0.392156862745098,Not Biased against Male,0.0,Not Biased against Black,true
799,50,0.7058823529411764,Biased against sex=Female,0.0,Not Biased against Black,true
800,50,0.6274509803921569,Not Biased against Male,0.0,Not Biased against Black,true
801,50,0.07843137254901955,Not Biased against Male,0.0,Not Biased against Black,true
802,50,0.03921568627450989,Biased against sex=Female,0.0,Not Biased against Black,true
804,50,0.03921568627450989,Not Biased against Male,0.0,Not Biased against Black,true
805,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
806,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
807,50,0.11764705882352944,Biased against sex=Female,0.0,Not Biased against Black,true
808,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
809,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
810,50,0.196078431372549,Not Biased against Female,0.0,Not Biased against Black,true
811,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
813,50,0.23529411764705888,Biased against sex=Female,0.0,Not Biased against Black,true
816,50,0.3137254901960784,Not Biased against Male,0.0,Not Biased against Black,true
818,50,0.588235294117647,Biased against sex=Female,0.0,Not Biased against Black,true
819,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
820,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
822,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
823,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
824,50,0.07843137254901955,Biased against sex=Female,0.0,Not Biased against Black,true
825,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
827,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
828,50,0.43137254901960786,Not Biased against Male,0.0,Not Biased against Black,true
829,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
831,50,0.23529411764705888,Biased against sex=Female,0.0,Not Biased against Black,true
832,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
833,50,0.27450980392156854,Biased against sex=Female,0.0,Not Biased against Black,true
840,50,0.5490196078431373,Biased against sex=Female,0.0,Not Biased against Black,true
841,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
843,50,0.11764705882352944,Not Biased against Male,0.0,Not Biased against Black,true
844,50,0.196078431372549,Not Biased against Male,0.0,Not Biased against Black,true
846,50,0.43137254901960786,Not Biased against Male,0.0,Not Biased against Black,true
847,50,0.15686274509803932,Biased against sex=Female,0.0,Not Biased against Black,true
849,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
850,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
851,50,0.43137254901960786,Biased against sex=Female,0.0,Not Biased against Black,true
853,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
854,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
855,50,0.03921568627450989,Not Biased against Female,0.0,Not Biased against Black,true
856,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
857,50,0.03921568627450989,Biased against sex=Female,0.0,Not Biased against Black,true
858,50,0.47058823529411775,Biased against sex=Female,0.0,Not Biased against Black,true
859,50,0.3137254901960784,Not Biased against Female,0.0,Not Biased against Black,true
865,50,0.03921568627450989,Biased against sex=Female,0.0,Not Biased against Black,true
867,50,0.0,Not Biased against Female,0.0,Not Biased against Black,true
868,50,0.27450980392156854,Biased against sex=Female,0.0,Not Biased against Black,true
869,50,0.11764705882352944,Not Biased against Male,0.0,Not Biased against Black,true
870,50,0.3137254901960784,Biased against sex=Female,0.0,Not Biased against Black,true
876,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
877,50,0.6666666666666667,Biased against sex=Female,0.0,Not Biased against Black,true
880,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
881,50,0.15686274509803932,Biased against sex=Female,0.0,Not Biased against Black,true
882,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
883,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
884,50,0.11764705882352944,Biased against sex=Female,0.0,Not Biased against Black,true
885,50,0.196078431372549,Not Biased against Male,0.0,Not Biased against Black,true
887,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
888,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
890,50,0.196078431372549,Biased against sex=Female,0.0,Not Biased against Black,true
891,50,0.27450980392156854,Biased against sex=Female,0.0,Not Biased against Black,true
894,50,0.196078431372549,Biased against sex=Female,0.0,Not Biased against Black,true
895,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
896,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
897,50,0.23529411764705888,Not Biased against Male,0.0,Not Biased against Black,true
899,50,0.03921568627450989,Not Biased against Male,0.0,Not Biased against Black,true
900,50,0.3137254901960784,Biased against sex=Female,0.0,Not Biased against Black,true
904,50,0.15686274509803932,Biased against sex=Female,0.0,Not Biased against Black,true
906,50,0.3137254901960784,Biased against sex=Female,0.0,Not Biased against Black,true
907,50,0.11764705882352944,Not Biased against Male,0.0,Not Biased against Black,true
908,50,0.27450980392156854,Not Biased against Female,0.0,Not Biased against Black,true
909,50,0.03921568627450989,Biased against sex=Female,0.0,Not Biased against Black,true
912,50,0.15686274509803932,Biased against sex=Female,0.0,Not Biased against Black,true
913,50,0.11764705882352944,Biased against sex=Female,0.0,Not Biased against Black,true
914,50,0.3137254901960784,Biased against sex=Female,0.0,Not Biased against Black,true
915,50,0.03921568627450989,Not Biased against Female,0.0,Not Biased against Black,true
918,50,0.23529411764705888,Biased against sex=Female,0.0,Not Biased against Black,true
919,50,0.07843137254901955,Not Biased against Male,0.0,Not Biased against Black,true
920,50,0.11764705882352944,Not Biased against Male,0.0,Not Biased against Black,true
921,50,0.11764705882352944,Not Biased against Male,0.0,Not Biased against Black,true
922,50,0.6274509803921569,Not Biased against Male,0.0,Not Biased against Black,true
923,50,0.11764705882352944,Not Biased against Male,0.0,Not Biased against Black,true
924,50,0.27450980392156854,Biased against sex=Female,0.0,Not Biased against Black,true
927,50,0.196078431372549,Not Biased against Male,0.0,Not Biased against Black,true
928,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
929,50,0.27450980392156854,Biased against sex=Female,0.0,Not Biased against Black,true
930,50,0.23529411764705888,Not Biased against Female,0.0,Not Biased against Black,true
933,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
934,50,0.23529411764705888,Not Biased against Female,0.0,Not Biased against Black,true
936,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
937,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
938,50,0.3529411764705883,Biased against sex=Female,0.0,Not Biased against Black,true
940,50,0.196078431372549,Not Biased against Male,0.0,Not Biased against Black,true
941,50,0.3137254901960784,Biased against sex=Female,0.0,Not Biased against Black,true
942,50,0.3137254901960784,Biased against sex=Female,0.0,Not Biased against Black,true
943,50,0.7843137254901962,Biased against sex=Female,0.0,Not Biased against Black,true
947,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
948,50,0.27450980392156854,Biased against sex=Female,0.0,Not Biased against Black,true
950,50,0.0,Not Biased against Female,0.0,Not Biased against Black,true
951,50,0.15686274509803932,Not Biased against Male,0.0,Not Biased against Black,true
952,50,0.588235294117647,Biased against sex=Female,0.0,Not Biased against Black,true
954,50,0.5098039215686274,Not Biased against Male,0.0,Not Biased against Black,true
955,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
957,50,0.196078431372549,Not Biased against Female,0.0,Not Biased against Black,true
959,50,0.03921568627450989,Not Biased against Female,0.0,Not Biased against Black,true
960,50,0.07843137254901955,Biased against sex=Female,0.0,Not Biased against Black,true
963,50,0.23529411764705888,Biased against sex=Female,0.0,Not Biased against Black,true
964,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
965,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
966,50,0.27450980392156854,Biased against sex=Female,0.0,Not Biased against Black,true
967,50,0.27450980392156854,Not Biased against Female,0.0,Not Biased against Black,true
968,50,0.8235294117647058,Biased against sex=Female,0.0,Not Biased against Black,true
969,50,0.588235294117647,Biased against sex=Female,0.0,Not Biased against Black,true
970,50,0.15686274509803932,Biased against sex=Female,0.0,Not Biased against Black,true
971,50,0.07843137254901955,Not Biased against Female,0.0,Not Biased against Black,true
972,50,0.3529411764705883,Biased against sex=Female,0.0,Not Biased against Black,true
973,50,0.15686274509803932,Biased against sex=Female,0.0,Not Biased against Black,true
974,50,0.3137254901960784,Not Biased against Female,0.0,Not Biased against Black,true
976,50,0.196078431372549,Biased against sex=Female,0.0,Not Biased against Black,true
979,50,0.196078431372549,Biased against sex=Female,0.0,Not Biased against Black,true
980,50,0.15686274509803932,Not Biased against Male,0.0,Not Biased against Black,true
982,50,0.07843137254901955,Not Biased against Female,0.0,Not Biased against Black,true
983,50,0.7450980392156863,Biased against sex=Female,0.0,Not Biased against Black,true
984,50,0.3529411764705883,Biased against sex=Female,0.0,Not Biased against Black,true
985,50,0.3137254901960784,Not Biased against Male,0.0,Not Biased against Black,true
988,50,0.196078431372549,Not Biased against Male,0.0,Not Biased against Black,true
990,50,0.3137254901960784,Not Biased against Female,0.0,Not Biased against Black,true
995,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
996,50,0.3137254901960784,Biased against sex=Female,0.0,Not Biased against Black,true
997,50,0.0,Not Biased against Male,0.0,Not Biased against Black,true
